2.529039 1.266525 1.949710 1.022915 0.994844 
2.601098 1.293725 1.424836 1.114565 0.983066 
1.885188 2.538405 1.969507 1.023877 0.992357 
1.810673 2.432570 1.949446 1.137398 1.079643 
1.260868 3.795186 1.962617 1.022712 0.993018 
1.243313 3.721706 1.945863 1.207222 0.986418 
1.882894 1.310554 3.823505 1.021785 0.993627 
2.049565 1.013811 3.461631 1.100541 1.100979 
1.282145 2.526073 3.802947 1.021773 0.992891 
1.279561 2.477826 3.548304 1.379557 1.039692 
1.259840 1.347637 5.657651 1.014674 0.995195 
1.365531 1.129254 5.642553 1.023717 0.992185 
2.568029 1.236821 1.093946 1.678526 0.946070 
2.383021 1.426445 1.213737 1.378104 0.885867 
1.988328 2.630729 1.025636 1.632959 0.985905 
1.798144 2.401588 1.165575 1.832606 1.021801 
1.246143 3.728440 1.166773 1.546548 0.905244 
1.268304 4.090530 1.113257 1.168807 0.949104 
1.868903 1.247810 1.835308 1.771536 0.744162 
1.759880 1.628003 1.411580 1.941516 0.734561 
1.217902 2.529562 1.864499 1.771966 0.743210 
1.164083 3.269673 2.011538 1.395769 0.873033 
1.229503 2.562532 1.860928 1.743492 0.752699 
0.947395 3.457226 1.726985 1.616016 0.794772 
0.994651 3.489048 2.002414 1.451789 0.849925 
1.250556 1.222288 3.647707 1.800270 0.733282 
1.092127 1.248336 4.785287 1.552699 0.815846 
0.856397 2.250012 3.414296 1.756072 0.748094 
0.954275 2.145545 3.153212 1.798267 0.739372 
1.058087 0.835988 4.886894 1.771290 0.743041 
1.235662 0.928985 5.260268 1.348125 1.099410 
0.767608 1.134644 5.263995 1.787672 0.737693 
0.811943 0.943476 4.752807 2.022461 0.659575 
1.917064 1.298974 1.166660 3.250411 0.848762 
1.959222 1.317026 1.180267 3.024025 0.848342 
1.251846 2.459524 1.230396 3.086339 0.798421 
1.245049 2.433526 1.222230 3.046277 0.970392 
0.987244 3.748743 1.053599 3.107738 0.955183 
0.990303 3.796241 1.042514 3.098378 0.965316 
1.097456 1.056871 1.657407 2.752845 0.416630 
1.045888 0.903376 2.214975 2.611007 0.677433 
0.729474 1.926510 1.649833 2.684733 0.439160 
0.834865 2.461445 1.992757 2.168844 0.610903 
0.929882 0.801984 2.999154 2.591276 0.469791 
0.973757 0.860937 3.257335 2.422497 0.526577 
0.558520 1.091819 3.201823 2.759435 0.415339 
0.615285 0.630411 2.858587 3.064868 0.312033 
0.829294 0.712117 4.211085 2.317937 0.561162 
0.844133 0.720703 4.328128 2.256392 0.581686 
1.185772 1.174302 1.208330 4.485515 0.622861 
1.271810 1.208789 1.182108 4.524545 0.672925 
0.798087 2.080804 1.219904 4.346984 0.639998 
1.040140 2.232536 1.136892 4.411730 0.787002 
0.489530 1.032230 1.552974 3.673748 0.214022 
0.995691 1.052470 1.270158 4.391774 0.501026 
0.511292 0.592193 2.450981 3.338987 0.220621 
0.574581 0.612572 2.727110 3.163784 0.279047 
0.579973 1.078923 0.939703 6.083428 0.465898 
0.979368 0.853777 0.993352 7.554137 0.782030 
0.434929 0.482240 1.563323 5.169050 0.242989 
0.432306 0.477897 1.538607 5.084090 0.431092 
0.272695 0.544780 1.426709 4.120603 0.126127 
0.344077 0.672979 1.265824 4.616021 0.323571 
2.713238 1.321442 1.011245 1.019062 1.522113 
2.861142 1.121976 1.044560 1.066948 0.977848 
2.031820 2.693954 1.013013 1.018884 1.483900 
2.028992 2.668481 1.049636 1.023268 1.481666 
1.347753 4.076643 1.006255 1.009411 1.510256 
1.309751 3.750582 1.010988 1.017005 2.456138 
2.181694 1.460206 2.299818 1.023812 1.646553 
1.997006 1.425418 2.283511 1.229089 1.571512 
1.455492 2.926514 2.292949 1.012543 1.683592 
1.448070 2.918599 2.325310 1.030123 1.592434 
1.000878 4.134415 1.883844 1.019301 1.583601 
0.996776 3.832219 2.586905 1.056799 1.004460 
1.958039 1.002431 3.765537 1.018358 1.498069 
2.040731 1.013437 3.465319 1.101877 1.130567 
1.466190 1.583701 4.295170 1.017611 1.623080 
1.261524 2.378927 3.562756 1.027821 1.820428 
0.999385 2.706844 4.002465 1.020717 1.622102 
1.120317 2.368811 3.897073 1.038912 1.934548 
1.291265 0.993571 5.740961 1.027977 1.509466 
1.292496 0.989044 5.692555 1.044851 1.505168 
0.996134 1.297664 6.220409 1.012204 1.509868 
1.002536 0.985061 6.874794 1.046233 0.999677 
2.306673 1.583555 1.030164 1.849815 1.661017 
2.338748 1.329364 1.194894 1.335972 1.411672 
1.566296 3.087352 1.025050 1.834898 1.678690 
1.471715 3.279237 1.024401 1.834041 1.679136 
0.998155 4.331149 1.020829 1.668903 1.657703 
1.009468 4.314356 1.019439 1.666680 1.658614 
2.083674 1.022895 2.209715 1.665681 1.584171 
2.090626 1.022301 2.209468 1.658055 1.595630 
1.436694 1.450758 2.202193 1.756852 1.595052 
1.647947 2.234847 1.983989 1.398884 0.990986 
0.884827 2.732911 1.951145 1.743900 1.547774 
1.189379 3.323345 1.974083 1.280205 1.169598 
1.228316 0.885951 3.774038 1.723734 1.532150 
1.151767 0.879564 4.761538 1.551505 1.327425 
0.777214 1.403852 4.272036 1.742404 1.548309 
0.968169 1.589412 5.597167 1.116579 1.406221 
0.974818 0.842173 5.356237 1.539971 1.365443 
1.014867 0.932430 6.009804 1.202921 1.638970 
2.175169 1.002199 1.009236 3.639129 1.674732 
2.155800 1.018870 1.012169 3.648046 1.670975 
1.682556 1.683535 1.007035 4.136941 1.806079 
1.966395 1.001636 1.046800 4.219284 1.795008 
0.993492 3.166340 1.010145 3.903766 1.797301 
0.985341 2.797040 1.109519 3.743413 1.348715 
0.990449 0.870739 2.101682 2.523426 1.202036 
1.009524 0.877217 2.115467 2.497241 1.211810 
0.579453 1.154944 1.726874 2.807961 1.352039 
0.687398 1.434772 1.825479 2.525390 1.452880 
0.637860 0.618951 2.914857 2.688960 1.215358 
0.869108 0.741707 3.439860 2.348163 1.036639 
1.170973 0.885818 1.138139 4.467934 1.290387 
1.022434 0.844792 1.181979 4.309217 1.197210 
0.644215 1.361082 1.121770 4.466913 1.384246 
0.778714 1.255539 1.105041 4.546925 1.430400 
0.368748 0.545023 1.556082 3.371600 1.094515 
0.363765 0.627924 1.170863 4.348278 0.909725 
0.268954 0.536398 1.380094 3.478623 1.097673 
0.292728 0.585833 1.418737 3.492444 0.964123 
0.607614 0.603798 0.932184 5.186858 1.293435 
0.834013 0.887541 0.850089 6.584710 1.414801 
0.235703 0.468625 1.387434 3.750170 0.894096 
0.269716 0.440535 1.406817 3.885343 0.973614 
2.246425 1.531623 1.008416 1.013441 3.335887 
2.175061 1.050143 1.151918 1.268709 2.987863 
1.471308 3.072246 1.010681 1.015894 3.338438 
1.831794 2.366855 1.010317 1.015404 3.304959 
1.000013 4.116424 1.009872 1.015415 3.093148 
0.998713 3.893440 1.324593 1.021907 3.090142 
2.173492 1.001605 2.184518 1.014067 3.064248 
2.195096 1.002236 2.100009 1.018865 3.064233 
1.620340 1.702126 2.350610 1.020435 3.744851 
1.437355 1.554670 2.245922 1.233569 3.649110 
0.998512 3.156563 2.207515 1.013619 3.510244 
1.113284 2.726543 2.359515 1.014224 3.749073 
1.467325 0.995581 4.235165 1.019315 3.155496 
1.341198 0.942983 3.896123 1.235787 3.054062 
0.996298 1.470391 4.745425 1.013264 3.507733 
1.002501 0.930692 5.321033 1.167603 2.886879 
2.261640 1.003477 1.009214 1.979805 3.337345 
2.095529 1.015108 1.067402 2.045380 3.276120 
1.692923 1.884030 1.006754 2.161145 3.757510 
1.734944 1.384848 1.188672 1.598366 3.154182 
0.994031 3.323028 1.013531 2.081861 3.653437 
0.860797 2.420262 1.314785 1.557266 3.524343 
1.302102 0.925534 2.078910 1.743344 2.986452 
1.611571 1.004935 2.247126 1.426108 3.144664 
0.751941 1.499581 2.134802 1.839041 3.168379 
1.181314 2.145024 2.022512 1.395701 2.934074 
0.809373 0.713461 3.657008 1.801659 2.875575 
0.889249 1.014802 4.853495 1.358293 2.800780 
1.151227 0.911672 1.291968 2.631902 2.582766 
0.741274 1.243903 1.141133 3.459290 2.521443 
0.838044 1.414716 1.122514 3.510006 2.611994 
0.455647 0.533989 1.789627 2.712612 2.375814 
0.674424 0.642429 2.362236 2.356962 2.532454 
0.332257 0.649588 1.447765 2.804283 2.396699 
0.277153 0.546196 1.230908 2.948969 2.325726 
0.599423 0.579448 0.824402 4.566638 2.740693 
0.653716 0.608015 0.854566 4.862903 2.634078 
0.216383 0.398684 1.220575 3.282350 2.013918 
0.337140 0.467750 1.068328 3.662402 2.109704 
2.234070 1.001238 1.004591 1.005081 4.775271 
2.016353 1.011939 1.075544 1.119472 4.698414 
1.755894 1.615726 1.005538 1.010212 5.560371 
1.400734 1.507956 1.154214 1.328887 4.559679 
0.996369 3.213871 1.006280 1.010773 5.362830 
1.142864 2.634750 1.561116 1.114163 5.002275 
1.628230 0.997358 2.487043 1.011852 5.268254 
1.837341 1.010226 1.665382 1.059626 5.098285 
0.992813 1.868185 2.673904 1.009527 5.957143 
0.980390 1.170633 3.867884 1.023989 5.622125 
0.991600 0.979805 4.485217 1.028386 5.014664 
0.991595 0.980171 4.437394 1.027231 5.099253 
1.479127 0.952718 1.070799 1.871266 5.012748 
1.541917 0.973476 1.125012 1.326532 4.991175 
0.683196 1.504702 1.120654 1.644127 4.948679 
0.932818 2.467535 1.051387 1.575516 5.353797 
0.627092 0.587560 2.094772 1.761117 4.597963 
0.527328 0.549286 1.820828 1.564973 5.550046 
0.432527 0.847334 1.250733 2.224630 3.814490 
0.432452 0.847166 1.250662 2.224733 3.814415 
0.554286 0.535913 0.715337 3.576924 4.597733 
0.400926 0.639460 0.709382 3.233287 4.738302 
0.404098 0.795594 1.164849 2.395485 3.565873 
0.406301 0.800526 1.166098 2.392945 3.568009 
0.190089 0.359715 1.072053 2.625167 3.371252 
0.345501 0.665703 1.190549 2.416129 3.524290 
0.215983 0.419135 1.034347 3.055008 2.828466 
0.386310 0.595131 0.896468 3.685400 3.022196 
1.696219 0.992948 1.003190 1.013384 7.213670 
1.320259 0.939784 1.312519 1.108119 7.400989 
0.889612 1.823478 0.985669 1.057397 7.491039 
0.725338 1.350796 0.934383 1.121982 7.298289 
0.807809 0.759260 2.329432 1.105900 7.226923 
1.310439 0.932093 1.422980 1.050553 7.387243 
0.561247 0.574232 0.912036 1.623111 5.766140 
0.764603 0.697032 0.987734 1.468525 5.875954 
0.223970 0.385776 1.028351 1.828074 5.269968 
0.411883 0.462033 1.470015 1.676814 5.430983 
