0.719296 0.049710 0.024704 0.138735 0.025529 0.025244 0.020410 0.136936 0.356960 0.020793 
0.170566 0.709908 0.011782 0.124089 0.053327 0.061594 0.026247 0.122602 0.194807 0.013312 
0.299305 0.070056 0.189544 0.116253 0.101524 0.067485 0.088695 0.142993 0.383215 0.051650 
0.195083 0.204519 0.195152 0.119868 0.104082 0.052976 0.021894 0.193732 0.389185 0.028748 
0.035777 0.754271 0.320711 0.124507 0.023496 0.055357 0.016623 0.122153 0.255488 0.062873 
0.248131 0.069086 0.499366 0.127280 0.053570 0.070325 0.057560 0.123095 0.605797 0.090727 
0.031280 0.308422 0.567130 0.125698 0.098421 0.066694 0.015931 0.210681 0.354037 0.047029 
0.021653 0.201481 1.203638 0.043083 0.026653 0.067884 0.072680 0.111917 0.591746 0.025909 
0.414187 0.031955 0.017681 0.837565 0.022052 0.021872 0.017037 0.133579 0.353187 0.017419 
0.142178 0.263376 0.025767 0.573546 0.167239 0.055079 0.037483 0.033712 0.325155 0.091079 
0.065366 0.529328 0.024418 0.582519 0.084516 0.100173 0.051324 0.037906 0.358713 0.075555 
0.025546 0.390416 0.170618 0.942094 0.024334 0.055521 0.017308 0.121225 0.302109 0.022553 
0.148413 0.053798 0.028430 1.734723 0.037542 0.089380 0.057861 0.122308 0.387079 0.111931 
0.067262 0.316452 0.069274 1.517143 0.099580 0.096571 0.088944 0.273089 0.539738 0.119542 
0.014989 0.082291 0.202397 1.600374 0.115076 0.015021 0.025763 0.094055 0.478828 0.013901 
0.031349 0.691693 0.033956 0.033593 0.654734 0.067112 0.033742 0.097616 0.591903 0.034329 
0.189521 0.023413 0.475211 0.071188 0.782385 0.029662 0.044345 0.122244 0.315387 0.026561 
0.063776 0.159903 0.453743 0.099471 0.770146 0.042461 0.065065 0.138634 0.376084 0.038318 
0.128164 0.039118 0.019547 0.584650 0.694936 0.070795 0.044874 0.108499 0.365075 0.017600 
0.018267 0.280451 0.017709 0.514260 0.651896 0.041463 0.021429 0.155212 0.487956 0.063859 
0.178287 0.051789 0.032211 0.306325 1.029174 0.077449 0.039514 0.155066 0.247377 0.028084 
0.038347 0.318137 0.030353 0.333977 0.979891 0.070605 0.037513 0.156710 0.245480 0.026070 
0.047788 0.105033 0.245093 0.064181 1.539700 0.072265 0.043885 0.263510 0.443152 0.049972 
0.055872 0.084389 0.015121 0.524989 0.873760 0.058903 0.037925 0.259474 0.372628 0.099852 
0.334682 0.069012 0.026904 0.089069 0.021247 0.756690 0.034974 0.115946 0.374869 0.093474 
0.188829 0.324260 0.020117 0.038754 0.113827 0.437734 0.058483 0.198370 0.374885 0.049686 
0.041369 0.619611 0.035060 0.085948 0.026849 0.715892 0.039829 0.190870 0.497098 0.105495 
0.186093 0.049910 0.225143 0.085648 0.017603 0.755474 0.031337 0.107440 0.371127 0.095820 
0.055603 0.416867 0.205306 0.135203 0.052594 0.839419 0.072726 0.206107 0.409246 0.055236 
0.035598 0.137430 0.699966 0.123637 0.039544 0.830453 0.093152 0.135337 0.376596 0.042150 
0.024063 0.317358 0.019345 0.491101 0.099132 0.715173 0.044526 0.196016 0.381674 0.021541 
0.011295 0.096089 0.217233 0.553437 0.030852 0.695997 0.034180 0.096610 0.594105 0.011656 
0.014408 0.099417 0.012114 1.187071 0.041930 0.705702 0.035431 0.192775 0.374345 0.012368 
0.264578 0.033902 0.042549 0.073573 0.586332 0.783529 0.033742 0.222776 0.404358 0.034230 
0.026205 0.368273 0.026034 0.055559 0.592216 0.754746 0.028868 0.118465 0.377591 0.074014 
0.025154 0.063773 0.047079 0.222981 1.001162 0.743537 0.046937 0.201349 0.219928 0.019996 
0.205025 0.054528 0.012232 0.055088 0.014133 1.741043 0.023888 0.184956 0.332165 0.094368 
0.024793 0.477722 0.014335 0.059250 0.016212 1.818398 0.026497 0.117504 0.333790 0.099229 
0.020463 0.040366 0.020333 1.112145 0.074310 1.668730 0.032499 0.171681 0.372381 0.080129 
0.043267 0.053660 0.085378 0.168482 0.632376 1.830948 0.069339 0.221386 0.266555 0.054743 
0.421059 0.050881 0.036140 0.099742 0.132112 0.080772 0.445253 0.126519 0.370938 0.034792 
0.156588 0.280439 0.023265 0.088534 0.073917 0.059803 0.479389 0.109405 0.305896 0.084855 
0.051716 0.627056 0.052613 0.238564 0.073760 0.075288 0.449318 0.157561 0.398067 0.039915 
0.231885 0.055217 0.227782 0.088078 0.026233 0.114051 0.469555 0.115755 0.371297 0.103571 
0.081364 0.084516 0.421920 0.218692 0.081898 0.073668 0.423954 0.132085 0.385981 0.029155 
0.229069 0.068617 0.045278 0.539371 0.126521 0.075867 0.418224 0.169278 0.401604 0.044743 
0.019191 0.309280 0.018766 0.541576 0.103882 0.033105 0.436640 0.155302 0.487492 0.085559 
0.051554 0.066745 0.026842 1.503055 0.073701 0.038083 0.454901 0.030064 0.335335 0.061475 
0.068948 0.270857 0.040778 0.150735 0.666199 0.060724 0.423033 0.125813 0.501556 0.039725 
0.037438 0.110899 0.209180 0.268344 0.467859 0.058125 0.440350 0.253592 0.500628 0.037030 
0.036812 0.091758 0.032396 0.254798 1.450285 0.062796 0.447978 0.043054 0.390738 0.059031 
0.051812 0.418940 0.052385 0.170234 0.065846 0.681095 0.444886 0.140312 0.407942 0.045749 
0.015119 0.059077 0.208980 0.369303 0.034610 0.509895 0.443676 0.179348 0.589446 0.091205 
0.063897 0.028340 0.020750 0.721680 0.085512 0.552951 0.578691 0.138238 0.382358 0.023033 
0.072848 0.076247 0.016544 0.087588 0.033756 1.550167 0.410707 0.119148 0.373043 0.016215 
0.234503 0.058004 0.034853 0.058774 0.034385 0.040046 1.718227 0.104429 0.597402 0.039828 
0.040726 0.523988 0.042822 0.042383 0.069518 0.038951 1.725744 0.111946 0.604919 0.047344 
0.094383 0.034358 0.338166 0.065443 0.031882 0.039314 1.717496 0.103698 0.596671 0.039096 
0.050762 0.201198 0.038812 0.648030 0.031363 0.045048 0.851123 0.031619 0.318909 0.047821 
0.065679 0.091552 0.040501 0.204794 0.592749 0.058149 0.980314 0.141268 0.389669 0.027902 
0.043961 0.148275 0.035675 0.458115 0.030532 0.040001 1.976370 0.036884 0.323013 0.053362 
0.267439 0.012783 0.013835 0.466476 0.043162 0.059621 0.024283 0.822906 0.622323 0.056609 
0.056910 0.697200 0.020342 0.085283 0.080391 0.026747 0.027099 1.077039 0.248812 0.029951 
0.184542 0.045083 0.027086 0.650379 0.055936 0.019765 0.064892 0.921657 0.374633 0.075774 
0.026911 0.215402 0.027074 1.112463 0.050833 0.048580 0.042676 0.991956 0.501106 0.077181 
0.027487 0.073711 0.320615 0.638510 0.035800 0.052002 0.026473 1.074638 0.321127 0.051788 
0.217689 0.025697 0.017951 0.058400 0.734117 0.059969 0.017322 1.021809 0.351318 0.018751 
0.042379 0.088322 0.339928 0.150654 0.661543 0.084255 0.065429 1.389650 0.238716 0.114478 
0.018350 0.114643 0.018404 0.692946 0.744354 0.022083 0.030126 0.894765 0.385690 0.068023 
0.044481 0.057196 0.015452 0.212069 1.200287 0.051889 0.032365 1.120658 0.217159 0.016580 
0.210623 0.077762 0.047304 0.092268 0.079063 0.516503 0.060390 1.003455 0.505204 0.094885 
0.015951 0.045027 0.015976 0.184720 0.566669 0.517523 0.287423 1.011119 0.379443 0.074357 
0.091287 0.030579 0.023502 0.157533 0.055508 1.226907 0.065896 0.977017 0.377238 0.080098 
0.181369 0.054596 0.033207 0.153410 0.097108 0.035331 0.418018 1.134154 0.408313 0.029669 
0.018445 0.100955 0.184165 0.273513 0.084322 0.033728 0.408450 1.109966 0.335365 0.042139 
0.018958 0.120259 0.015683 0.237910 0.532919 0.040459 0.447706 1.095703 0.216212 0.022460 
0.207421 0.054246 0.022068 0.076793 0.086446 0.037107 0.047183 2.368407 0.403386 0.022622 
0.025882 0.451450 0.018073 0.074715 0.085231 0.033713 0.029121 2.364322 0.399301 0.018537 
0.043656 0.133738 0.373822 0.117667 0.076432 0.060631 0.048377 2.977097 0.250957 0.043358 
0.048383 0.130539 0.036918 0.044641 0.237241 0.235289 0.379422 1.955739 0.499910 0.090631 
0.276222 0.067121 0.023194 0.102128 0.112141 0.046539 0.058003 0.100052 2.074460 0.022809 
0.132047 0.213599 0.017638 0.063674 0.054023 0.021925 0.022161 0.308202 2.697404 0.028770 
0.173707 0.048422 0.242730 0.068803 0.038749 0.044908 0.042444 0.094529 2.852261 0.058701 
0.044507 0.343882 0.185795 0.082961 0.050471 0.042583 0.060508 0.082679 2.090688 0.048302 
0.043520 0.147284 0.371988 0.061920 0.106817 0.044169 0.058974 0.128396 2.090492 0.048153 
0.028102 0.080492 0.199990 0.562916 0.067465 0.038449 0.042308 0.089392 2.123129 0.043484 
0.019543 0.033644 0.066070 1.313740 0.066017 0.043306 0.041206 0.145024 2.124373 0.045150 
0.176340 0.016580 0.018290 0.050919 0.586376 0.029913 0.047461 0.067468 3.461692 0.037017 
0.033928 0.340659 0.027822 0.071787 0.601175 0.065414 0.064740 0.042362 2.536599 0.046428 
0.022738 0.030748 0.158386 0.353877 0.717836 0.017651 0.014286 0.091141 2.106279 0.090275 
0.030179 0.104907 0.028691 0.628131 0.633961 0.070135 0.048748 0.040495 2.505015 0.049058 
0.027807 0.082562 0.017721 0.203417 0.893695 0.047616 0.033307 0.125479 2.379063 0.027606 
0.153835 0.051663 0.025463 0.118393 0.057974 0.490995 0.041491 0.135666 2.417796 0.027186 
0.039596 0.358556 0.033228 0.131580 0.051637 0.567472 0.070094 0.047693 2.544559 0.034844 
0.064966 0.028215 0.233644 0.060426 0.044147 0.444288 0.049804 0.125799 2.414026 0.018894 
0.022224 0.073506 0.020750 0.726881 0.039629 0.438956 0.034895 0.129747 2.622008 0.022408 
0.019635 0.024347 0.094869 0.208509 0.416304 0.473999 0.042121 0.084070 2.107547 0.091542 
0.158005 0.050486 0.037283 0.295401 0.104848 0.054976 0.292435 0.042805 2.517299 0.066685 
0.045176 0.270845 0.077247 0.069314 0.074930 0.056998 0.437757 0.099821 2.699578 0.092613 
0.024732 0.070577 0.170585 0.252604 0.078931 0.032487 0.376472 0.123110 2.122271 0.042571 
0.204519 0.048170 0.034065 0.065927 0.029815 0.042906 0.025303 0.918038 2.834084 0.054286 
0.034591 0.376512 0.031504 0.063205 0.027257 0.040329 0.022943 0.913322 2.831533 0.051736 
0.040306 0.062332 0.019721 0.813203 0.022179 0.038983 0.029034 0.676462 2.161691 0.067217 
0.043584 0.056262 0.014641 0.031369 0.662657 0.027224 0.022598 0.621804 2.871839 0.015339 
0.018536 0.021324 0.015757 0.315147 0.017135 0.545250 0.027372 1.182480 2.841500 0.050236 
0.043655 0.184188 0.043894 0.043669 0.051832 0.042879 0.536920 1.365388 2.938607 0.043878 
0.120896 0.036450 0.022032 0.047611 0.329922 0.040858 0.029591 0.064279 3.816398 0.074492 
0.026200 0.327327 0.014137 0.182943 0.052159 0.037022 0.012599 0.017985 4.538168 0.016577 
0.022624 0.094144 0.178107 0.050936 0.300908 0.045031 0.032509 0.065357 4.546422 0.023559 
0.037012 0.020746 0.082500 0.543354 0.050476 0.021993 0.041308 0.051940 5.872386 0.025149 
