2.012076 0.012368 0.015755 0.013681 0.012308 0.025007 0.017883 0.027120 
1.821642 1.761172 0.021740 0.023841 0.028442 0.021327 0.022660 0.051860 
0.900249 3.611967 0.022575 0.021938 0.022402 0.023049 0.021964 0.034364 
0.011250 4.008422 0.009140 0.014407 0.008755 0.015062 0.024781 0.036647 
1.805789 0.010838 2.655431 0.010606 0.013527 0.024161 0.017302 0.025480 
1.178425 2.337588 3.505176 0.031324 0.033013 0.028491 0.029277 0.029593 
0.013612 3.582910 2.720666 0.018813 0.015573 0.020037 0.014810 0.037366 
0.900081 0.016848 5.393036 0.021891 0.021503 0.016535 0.015583 0.028287 
0.013503 1.785981 5.392043 0.013396 0.013465 0.017382 0.020087 0.036887 
0.010704 0.010838 6.010681 0.017028 0.011829 0.014735 0.015992 0.033228 
1.798929 0.015845 0.024148 3.587507 0.013221 0.012975 0.011332 0.040906 
1.171279 2.329676 0.018440 4.638765 0.022925 0.019585 0.023321 0.037249 
0.011580 3.599892 0.015767 3.546541 0.012150 0.015781 0.018259 0.019161 
1.152999 0.016111 3.532426 4.634638 0.017203 0.022743 0.017310 0.046839 
0.019139 2.318377 3.514581 4.615732 0.020081 0.023192 0.030859 0.044196 
0.008063 0.008323 5.373446 3.588881 0.010225 0.015247 0.009343 0.037129 
0.908825 0.017927 0.010470 7.152868 0.025978 0.011496 0.038435 0.042077 
0.011711 1.755090 0.011977 7.209146 0.012648 0.014436 0.011373 0.012984 
0.012698 0.012651 2.713745 7.156116 0.012675 0.018552 0.032030 0.026545 
0.009398 0.017898 0.009399 8.009372 0.011719 0.013506 0.010443 0.012054 
1.808486 0.013238 0.015126 0.014711 4.407336 0.012500 0.013833 0.042949 
1.186641 2.311891 0.013181 0.013805 5.701352 0.014137 0.013020 0.018454 
0.015230 3.602834 0.016878 0.013926 4.410644 0.012543 0.032177 0.012921 
1.173886 0.016615 3.468031 0.022036 5.792385 0.017115 0.033992 0.026088 
0.019557 2.314459 3.519278 0.020269 5.758053 0.017754 0.018439 0.046427 
0.011429 0.017064 5.383571 0.016670 4.462430 0.017454 0.012512 0.040153 
1.184557 0.016484 0.013753 4.598476 5.725000 0.014774 0.011862 0.035586 
0.022860 2.328150 0.054580 4.650348 5.774012 0.052187 0.019143 0.043333 
0.015226 0.014273 3.517838 4.619308 5.737717 0.048375 0.028416 0.032259 
0.009205 0.009199 0.018285 7.179472 4.443917 0.015601 0.010520 0.025232 
0.920628 0.016061 0.016556 0.015560 8.932686 0.017076 0.016795 0.027207 
0.010178 1.810204 0.009228 0.011600 8.937540 0.010851 0.025255 0.037121 
0.018598 0.018611 2.681677 0.021062 8.979600 0.036378 0.031226 0.037779 
0.014192 0.017173 0.016204 3.564955 8.975196 0.018526 0.027042 0.029279 
0.009335 0.009412 0.009309 0.010300 10.009303 0.012222 0.011154 0.016697 
1.808447 0.014907 0.017899 0.017808 0.016217 5.320832 0.020373 0.029750 
1.194114 2.315522 0.021081 0.018123 0.018393 6.851684 0.019300 0.050353 
0.016081 3.601237 0.015553 0.018975 0.013725 5.319781 0.027426 0.028594 
1.176453 0.022626 3.494985 0.025553 0.022866 6.922529 0.039181 0.039196 
0.014660 2.325856 3.488682 0.019228 0.016562 6.916228 0.018355 0.037052 
0.010372 0.010493 5.391493 0.015369 0.034133 5.318127 0.019728 0.032898 
1.173996 0.031585 0.026940 4.647470 0.025421 6.984658 0.026105 0.045908 
0.016895 2.343497 0.017290 4.610610 0.034961 6.930681 0.037243 0.040968 
0.016538 0.016883 3.524685 4.574956 0.016706 6.946072 0.018495 0.024334 
0.011882 0.011971 0.013073 7.154724 0.012093 5.415940 0.013562 0.029331 
1.174471 0.017531 0.009764 0.016065 5.735230 6.931785 0.021217 0.037758 
