2.334273 2.328138 1.000415 1.000640 1.000952 1.000940 1.001164 1.001460 1.001420 0.999872 
1.183651 4.628890 1.000444 1.000671 1.000879 1.001139 1.001573 1.001535 1.001734 0.999844 
1.004082 4.261320 1.028278 1.043370 1.059219 1.182586 1.093228 1.110262 1.127608 3.084551 
2.227778 1.000066 3.312129 1.000614 1.000924 1.000900 1.001112 1.001402 1.001409 1.000051 
1.299557 2.531245 3.798529 1.000714 1.000962 1.001170 1.002052 1.001899 1.002117 0.999800 
1.139374 0.999850 6.577770 1.000545 1.000773 1.000957 1.001110 1.001297 1.001454 0.999848 
2.177847 1.000051 1.000156 4.282621 1.000824 1.001039 1.001226 1.001438 1.001558 0.999836 
2.177459 1.000046 1.000133 4.281352 1.000701 1.000842 1.001047 1.001230 1.001321 1.009224 
1.271259 2.485524 1.000113 4.937174 1.001468 1.001174 1.001379 1.001595 1.001582 1.000102 
1.240252 2.380438 1.000346 4.864134 1.003237 1.004151 1.391837 1.341515 1.008605 0.999454 
1.214814 0.999822 3.557452 4.723945 1.001039 1.001267 1.001518 1.001800 1.002047 0.999765 
1.106399 0.999767 0.999782 8.567611 1.001062 1.001348 1.001637 1.001867 1.002109 0.999781 
2.135134 1.000065 1.000172 1.000297 5.315799 1.001176 1.001584 1.001915 1.001855 0.999989 
1.244978 2.455581 1.000109 1.000272 6.128231 1.001154 1.001455 1.001641 1.001972 0.999829 
1.200489 0.999804 3.477828 1.000267 5.859747 1.001286 1.001692 1.002055 1.002015 0.999791 
1.184407 0.999849 0.999871 4.519731 5.672429 1.001053 1.001194 1.001444 1.001748 0.999899 
1.085350 0.999780 0.999794 0.999805 10.566563 1.001206 1.001645 1.001768 1.001983 0.999812 
2.120438 1.000020 1.000101 1.000213 1.000290 6.271567 1.000930 1.001036 1.001216 0.999896 
2.108011 1.000033 1.000276 1.000407 1.059010 6.270432 1.001770 1.002016 1.002300 0.999756 
