2.050241 0.050404 0.050876 0.050602 0.050776 0.050658 0.050950 0.050560 
1.840249 1.835925 0.050763 0.052093 0.050973 0.050835 0.051300 0.051446 
0.945211 3.627643 0.050593 0.051105 0.050814 0.051134 0.051389 0.050930 
0.050748 4.050384 0.051156 0.050816 0.050866 0.051092 0.051144 0.050895 
1.839263 0.050781 2.734280 0.051076 0.050954 0.050747 0.051554 0.050549 
1.205556 2.364271 3.505973 0.051148 0.051072 0.051177 0.052994 0.050377 
0.050627 3.627842 2.734089 0.051607 0.050784 0.051010 0.051062 0.050809 
0.944521 0.050604 5.417098 0.051443 0.050701 0.050973 0.050838 0.050856 
0.051023 1.838976 5.417302 0.051308 0.050909 0.051178 0.052271 0.050795 
0.050469 0.050709 6.050278 0.050790 0.051325 0.050344 0.052251 0.050331 
1.839246 0.050963 0.050542 3.626776 0.050862 0.050845 0.050958 0.050793 
1.204781 2.361093 0.051094 4.667682 0.051074 0.051985 0.050398 0.050651 
0.051276 3.628168 0.050494 3.626697 0.050980 0.052979 0.050948 0.050447 
1.204380 0.050669 3.518413 4.666487 0.050807 0.051312 0.054652 0.050398 
0.050676 2.359569 3.519982 4.662094 0.052086 0.051216 0.051106 0.050488 
0.051122 0.051774 5.417959 3.625396 0.051003 0.052624 0.051523 0.050702 
0.943036 0.051136 0.050652 7.209366 0.050523 0.051909 0.052067 0.050671 
0.050475 1.842519 0.050437 7.202352 0.051208 0.051971 0.054445 0.050359 
0.050273 0.050290 2.731011 7.207355 0.050909 0.050677 0.051409 0.050563 
0.050900 0.050255 0.050266 8.050254 0.050625 0.050854 0.050843 0.050314 
1.839078 0.050800 0.051028 0.051700 4.525639 0.050571 0.050807 0.050847 
1.204907 2.361484 0.050735 0.051213 5.819449 0.050586 0.055092 0.050772 
0.050525 3.628847 0.051634 0.050745 4.518562 0.051581 0.051239 0.051406 
1.204857 0.051086 3.514603 0.051497 5.824684 0.050962 0.054364 0.053030 
0.050915 2.357632 3.517108 0.051414 5.824657 0.050931 0.051935 0.050676 
0.050740 0.050409 5.417551 0.051727 4.520579 0.051254 0.055267 0.050734 
1.205335 0.051141 0.051290 4.666549 5.828281 0.051410 0.052749 0.050771 
0.050779 2.359681 0.051010 4.666269 5.828001 0.051696 0.051038 0.050723 
0.051042 0.051386 3.515024 4.669029 5.825619 0.051571 0.053054 0.052407 
0.050352 0.050344 0.052838 7.207052 4.519250 0.051908 0.051844 0.051170 
0.946361 0.050306 0.050390 0.050967 8.990366 0.051694 0.050939 0.051339 
0.050465 1.842477 0.050388 0.052857 8.990388 0.050975 0.050897 0.051373 
0.050530 0.050383 2.738893 0.050955 8.990275 0.050797 0.055671 0.050957 
0.050453 0.050292 0.051004 3.613456 9.003630 0.051169 0.050882 0.050350 
0.050324 0.050508 0.050378 0.050700 10.050324 0.050582 0.050913 0.052419 
1.839213 0.051187 0.050531 0.051581 0.050638 5.415757 0.050947 0.050348 
1.204375 2.364244 0.050852 0.050893 0.050926 6.970923 0.051709 0.056464 
0.050831 3.629902 0.050969 0.050862 0.051256 5.405597 0.056453 0.055288 
1.205956 0.050989 3.517279 0.051278 0.051407 6.970392 0.053601 0.053281 
0.050662 2.359567 3.514233 0.051396 0.054984 6.979409 0.053969 0.051646 
0.050569 0.050865 5.417758 0.051420 0.051853 5.413618 0.051870 0.051191 
1.205226 0.050443 0.050645 4.669769 0.050631 6.975844 0.050278 0.052561 
0.051198 2.360304 0.050388 4.669891 0.051231 6.975906 0.054711 0.054706 
