2.055693 0.058254 0.056936 0.056884 0.058545 
2.025064 0.834825 0.064138 0.064472 0.063371 
1.853628 1.844343 0.064774 0.063685 0.069291 
1.475806 2.896447 0.065644 0.064923 0.070053 
0.952432 3.640490 0.063538 0.060458 0.063309 
0.450192 3.979681 0.058749 0.060823 0.075095 
0.055942 4.055431 0.056647 0.058721 0.060314 
2.018348 0.060667 1.230688 0.057109 0.059138 
1.952390 0.997013 1.467235 0.066834 0.065863 
1.667702 2.188096 1.652299 0.060738 0.059851 
1.137112 3.279052 1.670150 0.069732 0.071599 
0.527951 3.838116 1.467955 0.062703 0.064144 
0.065484 3.988651 1.210257 0.062632 0.063777 
1.848230 0.061720 2.742314 0.064155 0.063559 
1.667698 1.124167 3.253240 0.060278 0.060291 
1.213094 2.367125 3.543850 0.063387 0.063984 
0.580556 3.281672 3.267227 0.068854 0.062704 
0.059863 3.639855 2.734410 0.062695 0.084468 
1.471623 0.061433 4.305539 0.058904 0.060933 
1.125417 1.127154 4.889145 0.063263 0.064853 
0.588237 2.189598 4.887809 0.061571 0.061493 
0.060199 2.884327 4.305861 0.072896 0.063698 
0.958153 0.065169 5.428704 0.064233 0.067266 
0.533019 1.009881 5.720377 0.069561 0.073491 
0.063468 1.839188 5.437690 0.086522 0.070465 
0.444544 0.056906 5.941969 0.056299 0.058327 
0.061033 0.832687 5.945208 0.060471 0.059073 
0.058988 0.055881 6.055868 0.055996 0.058034 
2.020649 0.066573 0.059949 1.612875 0.073999 
1.951339 0.977223 0.063345 1.933187 0.064439 
1.674630 2.189036 0.067194 2.200823 0.067731 
1.128796 3.283365 0.066661 2.192015 0.082192 
0.524880 3.837043 0.063838 1.942146 0.061693 
0.059058 3.981923 0.059319 1.612247 0.063009 
1.949435 0.061093 1.413617 1.918578 0.067211 
1.799719 1.206554 1.778253 2.378843 0.064173 
1.329825 2.606894 1.954813 2.575689 0.067915 
0.622172 3.550631 1.807132 2.297772 0.066901 
0.066820 3.837615 1.489804 1.940129 0.067026 
1.668951 0.065227 3.272347 2.168153 0.067442 
1.343339 1.331744 3.906005 2.600095 0.084997 
0.692802 2.586324 3.869006 2.587055 0.064539 
0.060631 3.260511 3.277774 2.196793 0.060584 
1.138316 0.075242 4.892290 2.217900 0.074480 
0.636939 1.208147 5.292273 2.349566 0.070153 
0.063895 2.189611 4.872154 2.251865 0.063412 
0.531046 0.065870 5.722755 1.941180 0.081830 
0.060719 0.995762 5.719007 1.947801 0.069913 
0.059109 0.061355 5.945178 1.610224 0.059569 
1.848484 0.060579 0.061626 3.641758 0.072164 
1.670436 1.126928 0.068258 4.345312 0.066877 
1.221032 2.370035 0.066448 4.691840 0.067371 
0.593159 3.263158 0.061036 4.349999 0.061739 
0.060063 3.636292 0.060363 3.639865 0.061101 
1.664792 0.063566 1.656502 4.356524 0.070610 
1.333474 1.331408 1.961871 5.156094 0.072159 
0.696526 2.602587 1.964293 5.150253 0.074907 
0.063670 3.266860 1.648985 4.339446 0.058914 
1.207978 0.056357 3.533550 4.668097 0.068105 
0.693343 1.315621 3.860612 5.139902 0.065397 
0.062087 2.378986 3.522067 4.666937 0.062616 
0.592421 0.067362 4.896680 4.315983 0.067177 
0.061910 1.120362 4.891074 4.308762 0.088672 
0.059427 0.061915 5.432589 3.619380 0.059891 
1.473886 0.063856 0.062396 5.728391 0.064920 
1.129167 1.131235 0.065042 6.491792 0.064559 
0.592592 2.197977 0.072258 6.514819 0.072885 
0.062777 2.903794 0.070842 5.693207 0.064208 
1.130239 0.063706 1.664019 6.466661 0.060546 
0.630754 1.206129 1.810444 7.007926 0.064371 
0.061254 2.190619 1.650118 6.492886 0.061790 
0.592504 0.068689 3.287940 6.481070 0.067854 
0.063674 1.107187 3.246288 6.515423 0.063847 
0.058858 0.060838 4.296702 5.722091 0.059484 
0.959902 0.060643 0.061412 7.205170 0.062891 
0.530845 1.001329 0.064295 7.613659 0.080369 
0.058952 1.855707 0.057568 7.201326 0.059047 
0.525800 0.065536 1.481474 7.612439 0.065415 
0.059676 0.990995 1.485652 7.602946 0.088166 
0.065245 0.066496 2.742093 7.224941 0.065873 
0.446128 0.058572 0.058606 7.906583 0.061296 
0.059972 0.851378 0.059552 7.901107 0.062310 
0.058857 0.060005 1.221461 7.906406 0.074618 
0.055931 0.055931 0.056297 8.055931 0.057485 
2.022764 0.062293 0.062319 0.063841 2.036861 
1.946575 1.001351 0.058800 0.058132 2.352194 
1.664266 2.202675 0.063083 0.074251 2.739249 
1.132786 3.288817 0.074272 0.074289 2.752485 
0.526122 3.844638 0.068490 0.072956 2.416223 
0.061690 3.980743 0.061083 0.071481 2.039088 
1.945467 0.060527 1.470683 0.062509 2.410732 
1.797969 1.222280 1.792855 0.065973 2.927919 
1.339446 2.627757 1.987551 0.084270 3.262504 
0.638090 3.541554 1.801198 0.070800 2.931621 
0.063911 3.838489 1.470840 0.068972 2.388074 
1.665224 0.062445 3.273425 0.063391 2.705506 
1.323478 1.315016 3.863741 0.060479 3.238185 
0.692021 2.582671 3.883241 0.088132 3.241715 
0.066488 3.282877 3.252927 0.065618 2.726611 
1.124824 0.065207 4.889116 0.064682 2.719238 
0.622379 1.204062 5.300658 0.073794 2.989803 
0.060964 2.184463 4.886236 0.059873 2.716357 
0.527396 0.061526 5.723590 0.069282 2.407823 
0.070136 1.002894 5.729484 0.067642 2.401727 
0.057097 0.056132 5.941672 0.059786 1.999921 
1.947518 0.063658 0.063611 1.954499 2.422849 
1.797096 1.214855 0.061491 2.322495 2.941028 
1.327638 2.599719 0.066531 2.594426 3.242269 
0.640283 3.539826 0.067437 2.371837 2.911288 
0.065798 3.837608 0.065684 1.957124 2.404995 
1.800603 0.067524 1.782408 2.372829 2.954061 
1.478183 1.478768 2.186421 2.903361 3.592290 
0.761881 2.904436 2.211560 2.933057 3.626968 
0.062561 3.529526 1.797378 2.343116 2.952646 
1.333986 0.065249 3.859234 2.568461 3.213589 
0.769316 1.467438 4.324151 2.882668 3.616839 
0.065939 2.590443 3.862222 2.596397 3.220120 
0.633602 0.067315 5.270209 2.367252 2.982898 
0.068783 1.204594 5.277697 2.378729 2.936482 
0.062106 0.070438 5.720523 1.945042 2.411932 
1.670379 0.065439 0.067620 4.330451 2.739504 
1.325209 1.330833 0.064958 5.128865 3.244489 
0.695438 2.586147 0.066805 5.155798 3.206197 
0.061527 3.274615 0.062320 4.320832 2.731487 
1.326030 0.071284 1.972254 5.121233 3.215207 
0.773111 1.472206 2.202614 5.741817 3.613597 
0.062269 2.603079 1.965775 5.097278 3.212470 
