2.002927 0.003736 0.003063 0.003034 0.005949 0.005741 0.006428 0.003538 
1.791814 1.795480 0.005316 0.004504 0.005827 0.006643 0.004233 0.004269 
0.900034 3.581226 0.006112 0.009426 0.005258 0.005373 0.004958 0.005873 
0.002665 4.002578 0.003436 0.003260 0.002719 0.002928 0.002700 0.006453 
1.792695 0.003069 2.681525 0.003857 0.005942 0.004693 0.006438 0.003905 
1.186292 2.353219 3.519448 0.039410 0.040141 0.041685 0.041292 0.040649 
0.005684 3.588616 2.672939 0.005793 0.008717 0.006420 0.007515 0.005666 
0.901137 0.008284 5.376523 0.008714 0.009552 0.010984 0.011124 0.009551 
0.004537 1.798240 5.367336 0.005143 0.004762 0.005078 0.007388 0.008011 
0.003009 0.002252 6.002193 0.002326 0.003807 0.003364 0.002394 0.002222 
1.793627 0.004275 0.005594 3.576904 0.005800 0.009224 0.006664 0.004733 
1.160675 2.307677 0.003243 4.617832 0.005316 0.007428 0.002965 0.005857 
0.004359 3.583017 0.007636 3.577948 0.004608 0.006998 0.007338 0.005022 
1.155257 0.006615 3.474864 4.640449 0.006745 0.008626 0.012359 0.009204 
0.009197 2.319120 3.465975 4.636508 0.010910 0.011772 0.009291 0.010168 
0.003104 0.003096 5.371341 3.576306 0.011846 0.005581 0.006128 0.004218 
0.899214 0.003698 0.003584 7.154905 0.004127 0.005808 0.008691 0.003950 
0.004983 1.799621 0.004998 7.153365 0.004778 0.009159 0.014495 0.007974 
0.004250 0.004124 2.686763 7.159963 0.004520 0.010158 0.008896 0.004972 
0.001956 0.001761 0.001761 8.001760 0.004359 0.006500 0.004826 0.004864 
1.791374 0.003007 0.003868 0.003237 4.471070 0.003065 0.005432 0.003500 
1.163399 2.316516 0.011773 0.010752 5.802773 0.011055 0.015241 0.011697 
0.004100 3.581182 0.004141 0.004668 4.478913 0.006045 0.004269 0.004472 
1.159122 0.008483 3.472192 0.006688 5.782462 0.007435 0.011798 0.005883 
0.005283 2.318408 3.466757 0.005727 5.773472 0.009397 0.013634 0.008710 
0.003209 0.003215 5.369455 0.003688 4.476201 0.004508 0.005948 0.003673 
1.159617 0.004636 0.005544 4.616170 5.782967 0.005706 0.023067 0.005468 
0.009945 2.322387 0.011893 4.631775 5.771777 0.010599 0.010277 0.010753 
0.010208 0.009588 3.476282 4.631904 5.774340 0.030513 0.015935 0.010804 
0.003270 0.003194 0.004490 7.156562 4.480378 0.010141 0.007678 0.003521 
0.899668 0.006843 0.006869 0.007617 8.954938 0.008290 0.006812 0.007724 
0.002701 1.786576 0.003318 0.004780 8.953065 0.005247 0.005244 0.002869 
0.004241 0.005246 2.682330 0.004124 8.952179 0.005748 0.004175 0.004258 
0.007203 0.010278 0.015616 3.578900 8.950090 0.004370 0.006638 0.004367 
0.003674 0.002572 0.002578 0.002572 10.002570 0.005567 0.005780 0.004160 
1.792459 0.003805 0.004231 0.006084 0.004586 5.362082 0.006161 0.003014 
1.162597 2.319119 0.009525 0.009404 0.010903 6.945244 0.013920 0.009671 
0.002886 3.582419 0.004170 0.003419 0.002934 5.357941 0.002927 0.006577 
1.158145 0.004639 3.462566 0.004875 0.005575 6.946562 0.007003 0.004566 
0.008544 2.317120 3.475794 0.006215 0.005670 6.908504 0.005485 0.004805 
0.005353 0.004345 5.367839 0.004758 0.004702 5.383056 0.009353 0.005205 
1.164274 0.006760 0.007100 4.625271 0.007499 6.913080 0.016758 0.006584 
0.005716 2.312267 0.007418 4.615321 0.005235 6.951365 0.015321 0.006029 
0.005346 0.005332 3.472886 4.619528 0.012457 6.933525 0.011691 0.006170 
0.004253 0.003530 0.003531 7.161878 0.005621 5.361291 0.003616 0.004025 
1.160707 0.006671 0.006681 0.007261 5.782550 6.935382 0.009847 0.006864 
0.004749 2.314473 0.006390 0.004225 5.787940 6.915643 0.014363 0.004983 
0.007369 0.007362 3.462764 0.007410 5.789205 6.942920 0.013925 0.008582 
0.004310 0.003306 0.003316 4.620428 5.786616 6.922233 0.012635 0.004369 
0.003831 0.003600 0.003599 0.003599 8.951204 5.362150 0.011397 0.003999 
0.896673 0.005113 0.004616 0.005103 0.004357 10.740911 0.003862 0.004821 
0.005998 1.801070 0.005511 0.005566 0.005947 10.727920 0.006387 0.006119 
0.004460 0.004231 2.688046 0.005559 0.007764 10.736694 0.004621 0.005108 
0.003997 0.003679 0.003687 3.583396 0.004881 10.735297 0.007910 0.004539 
0.003221 0.002924 0.002929 0.002924 4.475758 10.735630 0.005254 0.007757 
0.003392 0.002698 0.002698 0.004778 0.002698 12.002695 0.008489 0.003573 
1.792546 0.003049 0.004073 0.003232 0.004334 0.002892 6.247500 0.003141 
1.164478 2.325517 0.011715 0.011457 0.012779 0.015354 8.087890 0.011758 
0.002410 3.577058 0.003649 0.002700 0.004063 0.003763 6.283923 0.003347 
1.163015 0.008970 3.472178 0.008973 0.006529 0.010823 8.070899 0.006715 
0.006881 2.319747 3.477189 0.006194 0.006586 0.013276 8.057836 0.007255 
0.003172 0.002960 5.370032 0.003576 0.004059 0.004459 6.261573 0.004090 
1.163597 0.008182 0.008737 4.631132 0.010056 0.020166 8.074152 0.011491 
0.004525 2.310585 0.009166 4.611850 0.004159 0.007447 8.114333 0.005238 
0.004943 0.004916 3.469926 4.628889 0.006132 0.006106 8.076626 0.006053 
